start_cluster,end_cluster,two_hour_segment,trip_count,trip_times,variance,std,trip_ids
0,20,10:00 - 12:00,2,"[197.0, 362.0]",1.891,1.375,"['a7a33607e5e86b5d33d2b5d3325051e3a0bef312b3a106b69dc6805d845d7346_1', 'f2b10edea4425e2aef6d87e8f9b76ce984af92daedeaedc1b33416990785d937_1']"
0,20,16:00 - 18:00,2,"[485.0, 284.0]",2.806,1.675,"['3b1470307b6970d17ecdcdec9ea353765e6e7e02052c74388b08f348c1a61cec_3', '56ece5f4fbb5a3b4975f7cc12e18654696ed9dc74007f8178a65b374ed962305_1']"
0,29,10:00 - 12:00,2,"[590.0, 725.0]",1.266,1.125,"['f3bb0d5787d244613d9eb5638e997640cd6bdd8ea30f9dc68cb5afac667b3a53_1', '11e2fede5af88e0389410389d4f0430da25771016a6b46002dde01c5a19029d0_1']"
0,29,12:00 - 14:00,3,"[292.0, 385.0, 240.0]",0.999,1.0,"['f3283d73e7648a43b371fc606adf04be0049881feb6a5f24868121c44465b3f7_1', '9dbb23d42cab7c76f505202a91809fec6120385b9473410a1c45db37e095378d_1', 'ee1942b3b8475b25e6cfcaf7c62d13513849942be0d762d07655fae710c7ec6c_1']"
0,29,14:00 - 16:00,7,"[455.0, 449.0, 339.0, 275.0, 612.0, 245.0, 240.0]",4.542,2.131,"['686d322481792dc13155cd29d80456ecf8aa56cddb2e22daa57d48ff09d35145_1', 'ce3d0e8744bf78636ff27154919958cdea30fd4abe15395a3b23c1fee363da2a_1', '4cfc7c56caa7311ef60898f2d66863562a8faed517b28e67460a5e4fdf8fb9d8_1', '9eff2a29dbcef8939cc2d416fc6d8912482e10a5e34dda8e7bf91864d9c5e671_1', '347f8e01db674df3f89da9be705927c41995da5d0a00ad945cb879a0e4db0979_1', '60ab91ffbe10893c616ed8852918b333630675faca169b4de9703ea7449a1581_1', 'cf9cb723bf11f341029ed04f250cd8a3f82cd56785659960675a9fdfc2f3ab6b_1']"
0,36,10:00 - 12:00,2,"[680.0, 989.0]",6.631,2.575,"['5749121911b1bc359b4a094da553e41dead4abf2512c47402757779be3f1361c_1', '5b7c2854230183dc25b469f0521b5ebf32bc127e0a8009aa04e60714709ef2ec_1']"
0,81,08:00 - 10:00,2,"[327.0, 215.0]",0.871,0.933,"['592b3366fdd591835c5f47388d3998750c841281575f8926b5fed89bcf5f4b7c_1', 'c9560dea6a6e325a6d97b280bd380b505b21b3a149531f9dc41c681723d2a42b_1']"
0,81,16:00 - 18:00,2,"[269.0, 363.0]",0.614,0.783,"['5a97d444c54400dc3b5bb1c4dceffe7e9e4177e14982474b8f62fe8cee7fb843_1', '5d11a47acc62f442f30549f316d03e6d03f0e4f1c8561e6fe4bc7861f768b4e4_3']"
0,145,20:00 - 22:00,2,"[660.0, 70.0]",24.174,4.917,"['2850971fb96880c353018fc6782895962f8be17783b5b8ec3ddebefade9bd92b_3', '5726ebe8d7bbaca44eab27bbec9f6f4b08bfeab3247773721011c832f3c93941_3']"
0,178,16:00 - 18:00,3,"[145.0, 285.0, 100.0]",1.724,1.313,"['7d7647d5928503898b9486f6a1674c25f9705f19e6116a00354442153429b678_1', 'bc7ba190ec3fddf20ea688688a3607e00b09a0c233aef117b919b8987b0a0af2_1', '1b9b706feea4bc84fbd3200754ebc2b1bc5c865d4ea8ec9980f402e02e3e0340_1']"
0,178,18:00 - 20:00,3,"[195.0, 530.0, 250.0]",5.977,2.445,"['950c5f3ac2cfff6b8e9c2fb1618381870a44edf1bcbe67a7c6825d284c6457a8_1', '5ad847860741f1b261800a43138a744e52ae1c36506f14019317ca8ee104defb_3', '64e7aea48b734d61c08fafd4932332d9ff323597dca69b4ad33bfdb93aec33e6_1']"
0,248,14:00 - 16:00,2,"[480.0, 371.0]",0.825,0.908,"['3afe8c1d6f870ebca21300a96ba8c21645dd9390d2f95202f96457dffa94e88c_1', '054a3cde20721c112a6b43a9123da2eaa63c1ad30f0c09ba66f576c8df839a2a_1']"
0,249,16:00 - 18:00,2,"[203.0, 315.0]",0.871,0.933,"['0a2b72f1d6657257f1582763c9d1b920028e4fd787381c36446b0115d488c89d_1', '863c9d351f9727997debcc5871b049c2885dbed920d34a389222399cf27730a2_1']"
0,279,10:00 - 12:00,2,"[496.0, 120.0]",9.818,3.133,"['68a58ab51c52d5a8decbfc15040ed5cc515449851c83ceeeef4c9ce883f1953a_1', 'c2e229ca9a7f47ea1a9dc852662e36f40e3ab3e3e254a720bb91c3149948c0f8_1']"
0,279,12:00 - 14:00,4,"[105.0, 209.0, 563.0, 245.0]",8.124,2.85,"['3207880363aab48440ebb6388329e46dfde2f212fe06213ae98a59ae10b83ca5_1', '55779a6a89bcd21e1b240df6a14516079d218ca2c0c4b457188652cc649620f7_1', 'a8da16a5701ea4f838ccfdb8dddeb66f33d5915b2cc1d4549ea43bb90ae951a5_1', 'f37f57fd4b6426c3d9d49746ae95e7e98d69abe6219db373638deab40a75dc43_1']"
0,279,14:00 - 16:00,7,"[453.0, 120.0, 70.0, 840.0, 110.0, 190.0, 105.0]",19.052,4.365,"['1a3ad18a78fe10c73e8af71b74b20bf2c8c7d1ebf5f9fa206256504707358c4f_1', '1de9a6d0f8f39876f24def2f8ad9123d141a1eadb8d7e931d7f0c734240073d6_1', '1e3e45c0d1e8df4aa0e28c566d10f434270b9305059797116406fdc0c39fbb6e_1', '874c3471b866b75fba86cb120f0f5de49f225a015e4d67c0ed8d3020b99e4540_1', '6eb8a1cdcad3581cd4e2262493ea51ecb9dba80458137c01c207e1e3af93b22c_1', 'bfeb704aaa873ca8e992d952b4dbc6446c5caa06f4f0e8a478d06703653d7933_1', '203df2ba4bde80f6db42655567f3c0d5ec009601d9f0ac42b93b0c6ef7f9c2ea_1']"
0,279,16:00 - 18:00,6,"[503.0, 195.0, 164.0, 130.0, 206.0, 264.0]",4.2,2.049,"['30fd25512128a6fd5981b041d023042183f14fe5927c59cbb216966d27419276_1', 'fdcfb9561e4dbdcc48bf2e86f7a5da7dbca2fc3bdef80b5b3a5861323adca33b_1', '8e27cac3afae15fab14d8871709ba16c6b0a9b2efcba0026ee659758c0dd09cf_1', 'f4a9736a113b96a09a6bb7be3beed1f41662c59a34a65d5732356df959b5b064_1', '8b51f51a68e66df8bbb6a76742865b254a373eea3f486e3df21d3e3ba396ef9d_1', 'b6ae71e5e15f562858c37a8e55545f82cf4ce5b5f5f422297c47304c124ccb6f_1']"
0,279,18:00 - 20:00,2,"[340.0, 139.0]",2.806,1.675,"['7db01977d2340eea07575466ff003ff91550c14dac2baef340d6034396f10352_1', 'd387bd0b95a8e904ad2d595ad94a635010e3d51b5c3ed3d8689a4de7aa8c2c47_1']"
2,32,12:00 - 14:00,2,"[1186.0, 1184.0]",0.0,0.017,"['6dd0d69f5757aee89059f0a1368781c3d51e77038ae902eebaf6014a8bafb98e_3', 'fe04064e5a629f43df745421d04062b94b2278a95b1533bbb87df681f3288e4f_3']"
2,39,04:00 - 06:00,2,"[449.0, 449.0]",0.0,0.0,"['e084403a68e7e99956c5444a2de7971e5e4bedd986be3df224db1f01e7324637_1', 'e084403a68e7e99956c5444a2de7971e5e4bedd986be3df224db1f01e7324637_1']"
2,39,18:00 - 20:00,3,"[870.0, 725.0, 565.0]",4.31,2.076,"['c094f66888829f15e7fc8c52622c9d929c02e74ba80c001fc811d8403c2b7bb9_3', 'eed24c449f5abfdfd86767e87d8f29f32578a4062b2c94fd2dfd6e1b20dbb442_3', 'bb63387de2e25b705043c72472301ab42d6be2deca6ed5fbfdc562ed61ea719e_3']"
2,60,06:00 - 08:00,4,"[774.0, 557.0, 495.0, 535.0]",3.264,1.807,"['59237bb71af119e980907b8054d6e8efcacf2d9729b291d2c6bc401e1f69e4cb_1', 'a35b883c2bfd9daa180a985595131b97931521a3e8dbc64473f60aef9c9ddf55_3', '0b0807bd588ddc8de7ebe01f4dc8348718c599f65b9f355384ef9fb92615e2db_3', '9c3333fc7596fc7fecec6678632aa803eb14ad0163d6ace402f1bd391e200e4e_3']"
2,60,08:00 - 10:00,2,"[384.0, 346.0]",0.1,0.317,"['8d84dcdf3bdeafcd44649459fca6cc4ac34a4f4bb215805ca4a94da71fff9e58_3', 'd537f960b2ed768e6666c14ab69b6e9e44a6a7c195f61fec35437f8f0f144739_1']"
2,60,14:00 - 16:00,2,"[296.0, 470.0]",2.102,1.45,"['00d971491951f97c21623703b7984eea7d06658daba999f7a90fabc1bfa12523_1', 'd60e0807b94d673e6202e3b63fc1b80033e13d66625caecc6833ed46ce859c22_3']"
2,60,16:00 - 18:00,2,"[586.0, 421.0]",1.891,1.375,"['95336174609297dd67c5195f58dcca267bdc54c3c4617c2d1c965ccc9e3b8152_3', 'a8fe162049640b89309cc7d1a6750a1b4ffd3d8f90b3d891c755eb5867167764_1']"
2,66,20:00 - 22:00,2,"[230.0, 638.0]",11.56,3.4,"['29c4c7da46009b97d2e2b26fbe51276ea9fd963c41850c6bcb07c0f59ee1f35d_1', 'e9d761cb3319ac34f2506646fd874c7ccb473073980cb0288cd36c6110c52016_3']"
2,74,00:00 - 02:00,5,"[260.0, 275.0, 70.0, 55.0, 110.0]",2.482,1.575,"['12ca4b3e1ea445e7f3f5f8d69fbff501474da74083443571250028a16d02766f_1', '4b879691d85fbd267ab63d60dd415649b301c023b70c54fbc528ac4765a0f7b7_1', 'c0900603ddcdea305b422c758c74ea8116eef95ea4075a59fee68f856b118db6_1', 'ea35b7812a3bce79d28b7932734c9130b9fa6168caeb81ddfe25dae6aaf82f50_1', 'e2996f8820ec98d6182450f76c7ebc5414c2e2fcdcc78b29ca5d2ecfd9a943f3_1']"
2,74,08:00 - 10:00,7,"[123.0, 981.0, 322.0, 95.0, 391.0, 80.0, 345.0]",23.344,4.832,"['216bd97bd235ef7cc236062b70d24445cc78b9a90f5bfdb36c0e77d34effdebc_1', '2e326168d0115c8b0d4ef9896a3becad242f28d665d9db497b36d115b59d5fc3_1', 'f9ae0a4dcaabbbbe44c1d2dc66a6a9118042a3bf838df4748add6bed28e2122e_1', 'ea878e083a00a4546e13805e69d876215297546bf6474675d53978021416bc5d_1', '96d64422011ae6a4d415b9a982d3b63651387f33a6d945dbda461fa9dd421105_1', 'e30c30d1f8f314eb2859b4b33b5ebc228a790f5200ec89c9fcde7481b98e31ac_1', 'f143aaf2cefa62335049386db405810390e0def963e3ac9aab20428f98d31a0f_1']"
2,74,10:00 - 12:00,6,"[590.0, 173.0, 70.0, 105.0, 553.0, 242.0]",11.934,3.455,"['15969c789e32ed685e70b4369c995b06c1041a1c4a971df23a6c68c1ade9753b_1', '63eba510e0f4a7c82881b7fb11ffff7839d6bbb864f159a47cecd18822ba92cd_1', 'f543882bf469401d8a427e85dbe76a5bcce3a9a6d503386ba936f334b3f90727_1', '757796ef7b4350db6321386caf66647d4c2375027a9b32fba0cfccbc91ff498d_1', 'c866d3154fe8f37265545e7b48883e874571b51dcd4a1e563dda8ecf23786130_1', 'ca52de496ddbb55998d6e9471f54611e178d5b97308d8a9e4dbca4d9960e8f88_1']"
2,74,12:00 - 14:00,6,"[55.0, 497.0, 335.0, 386.0, 433.0, 161.0]",6.654,2.579,"['0dd7350a92cc22d4a99af76129824536677b19a02d4bbecce898f853cd90c3de_1', '4b4e0143d824836b1986d419eee041c08377abdaadd57f3aea45a6e63f5c4972_1', '2a35c4161c00cd970047a1b032c3f075a98e992bad705ca47da8041254fe4803_1', '40fb364e2316fa624125c155272b1fe6b4c5a718277e2251546f28a252e53459_1', 'f7b1fd4cf3ca2382532c67eac1006e47a4d180f4c1083eef1899c5f9d9aaffab_1', '0c15d7303943daa4a454929cce56828978e6beb7333885f0f8f4986051434042_1']"
2,74,14:00 - 16:00,4,"[235.0, 811.0, 1078.0, 145.0]",42.289,6.503,"['60284388e6461ec7945d260f0a07e47c71ca83defa3330dfd68e5d49072e628e_1', 'b13386c3006ded97ea78763d707a78cc0a5d06ee31771fb5bce0845472d8a2bf_1', '4df7df103d8c8f85f4c8cdc3423bf531023003fea906c29fff6f0e632b8e9a5f_3', 'c062a70e6ecd057abc8417e17d4561b11119a65ae93b444b2c6721a0dc3260d3_3']"
2,74,16:00 - 18:00,10,"[865.0, 438.0, 852.0, 305.0, 315.0, 190.0, 503.0, 397.0, 165.0, 175.0]",16.516,4.064,"['a9c715fad57183c568f866c61e25853957786bd10a1d22ce7a395e8bf2b55b72_1', '0ddc4dd1762e4d2ff395b9285fe1c4244894901933ad1147d3e8bd82692a8f72_1', 'df41347d9d3c088674c3094504d1d6fb01f8572115b6f64accb8246339c45d8c_1', 'a10396bff62c400a4552c9702c408477bf6bb9317e6e885074991727dd06a71b_1', 'c8f77183892b7f2ba967c1d045d803b7d966cd61241340758d15a557442f4cdd_1', '1fdf25e26af678f5c454106db9a62af1dfb7d52cac8c67c4d885f7ab51753133_1', '66addf2c3d0902d5f9934e3a6963a2326502c47b52cebc9a2361b1a63fd72bfa_1', '7d2adddb5c10ba37ec4146377645b43818082045d04bc9d0aab2b51c4ed80de3_1', 'e3f17da4dc2d454735cc4ec74bb9e5913ddac54db345e1f175332d2bc66de4e8_1', '6e706ba0da8901d2b60e8198e13fc93cd139246ec9948ac4a5a454373a9b4ec1_1']"
2,74,20:00 - 22:00,7,"[198.0, 418.0, 450.0, 155.0, 430.0, 313.0, 220.0]",3.584,1.893,"['2cfca0bc7c04e4a804c0c6151b32617699e55115b63a2e7e65d5e6f3b987584e_1', '63b55bf1522b52f57496cf142ed71e6dc7d962bf56f511295bc146ffe009b185_1', '92188536ae2a06f80b54831b096978e1784aa3193899ee9be6afd80b67402252_1', '0a0dbf143a7342745c9b48c9cd291689ba6689bd1e92fbd0a0293b23f0e82aae_3', '18cb1395736b992a949b4a4ff58771189adf54be2fb4e359bf9ae4b7e174eaae_1', '232b808db4a4ae1907c499284ee418084a70509c9f4714be54a7a39c44c22348_1', '75a283d458151e0fe5d6ed7d7f7c13ae87b6938e1eded68f867ea4ca345ff78e_1']"
2,74,22:00 - 24:00,2,"[90.0, 633.0]",20.476,4.525,"['b687c6c2fba3c7058f70c640af3e6512e28725467994a5b9c57254c2143efa11_1', 'dec5ba041a5c10252da883311ffe41fb08433ee22122d6d8e985bcef66cc630c_1']"
2,83,16:00 - 18:00,2,"[610.0, 515.0]",0.627,0.792,"['05a033c7b2399bc2eda59512ed7cfd38bfeae4271f6282fcf799ae2d32754121_3', 'e04378679d8a78f06a62f624d751354f4a54f9f49145ecdc3def8558fff7ce8e_3']"
2,83,22:00 - 24:00,2,"[345.0, 563.0]",3.3,1.817,"['e26c5fc5b283a0bcfb1ad706cfcac298dfc28972bee3d53392c831e73050e630_3', '1b505787791aec557a769d5be436a9093c55756cab50653e2978db11ab792fa0_3']"
2,101,14:00 - 16:00,2,"[390.0, 539.0]",1.542,1.242,"['effa7d3e110cbb61e4b52f5fd392122090176988c8e711d89f9f403c911cb23a_3', 'a84080696a6bbb6f6a831028c767532e3b39033b534b2d4972bc6c4b665cb39c_3']"
2,104,10:00 - 12:00,2,"[706.0, 1090.0]",10.24,3.2,"['8986656ce8ebe627c5171bb65cfbcf370f08e89836095b7477f7f7504744c7eb_3', 'a70ce7326e64290682c965dc142c8ef56d72d89824d7ccebc39819fa79e52614_1']"
2,114,10:00 - 12:00,11,"[200.0, 226.0, 591.0, 228.0, 180.0, 306.0, 650.0, 511.0, 432.0, 305.0, 545.0]",7.445,2.729,"['2cdf065713fed08f577efd012cc5df51522178aa7f47e76d64dabd6d8201e263_1', '61f87b0950d74f89b5d5ec8beacb22233d9c7492931485501262703593cd5d5a_1', '70b4f769d8a0cebaff737d5f3300c0e21f4644f4c702c91e5e37ec05ac6149a3_1', '89505ae6fb8e455169dd6087be2b8da8d7442037fe1eaa98af27a088959ad61d_1', '121a3eba47560cc62d010148e76df11eef6e8ca2aa031f63d4e9861d3ef74cbb_1', 'b72768530554760d3ae68ed188571fc10040cca86121ff53b16be0f213d0c2fc_1', '11482b44cd68c1b0f45d038bee516db5becc2ea6c58af86dc3c139f7e5162d5b_1', '9170a517119dc19637b4783df7db0e12146f736048727e1227c62b024d021882_1', '067a3e2145356fa885fb542dabe11a42804e0d150c17486b35e319f2210b72ea_1', '5fd5eaab258b2ee921f956ae66ebd786c62f0f4273de1d5391f3e6d7540ec652_1', 'c6eeb56e590a782e026aea2bbcd4e7ad315defd518a512813b98f5ea7e19da9d_1']"
2,114,12:00 - 14:00,7,"[115.0, 262.0, 651.0, 211.0, 388.0, 1085.0, 190.0]",28.213,5.312,"['a5ca70df40126c1517589bc5159ee58831d81190c08a16ff1ad45fc1faa25170_1', '21eb78b30d5cd4176116cc5e9d54f9f1d7e87001c4719e4a3fb17d2d3c2f28be_1', '8f3dbf7e0358f541b9ad8a0b1d33371621e507ed1a41ca116308cd1c59bfd727_1', 'f055836dcfbc7036f0cfa5fa76e9c972ff0d8670cae93eab1dbe8dd125f8627b_1', '8a40f6890f25be5396204915b0186d5e4bfc7368acbc2c524df7d400b4bf4193_1', '7a4136b0bb05212390ce5e48678f499638c2120ee2c9ae7433b1f2b4635e6cc6_1', 'b2d5ca31207f0d1fad78ed96f085460c6cca2b2c2f4ba65f6fdf307b5ecf5a4f_1']"
2,114,14:00 - 16:00,7,"[305.0, 152.0, 686.0, 157.0, 40.0, 327.0, 220.0]",10.302,3.21,"['463095a7e018375f0d0ba983cad2ed6f38db2ee83348af0c1eaec1c4f7bda83c_1', 'e0ed9a20a9061197c3bdb98a18b5791d0d4779db2fbf70c3f7b80308b9de6c85_1', 'a92cb121a940fc44f2fd4d80338a76ae2a7231ff57ab5d6f3f451dbf1daf9402_1', '2bf0c1e625a94e8917c663bc4352b6215859f79a7bb5d9d15cca2f9646a4d63d_1', 'd1e78ec6afa9ff60cafe52927e8a22ad9064020d6a0b44ef5032f630d96dd4a0_1', 'b2dda1f6a1afc07e19206b7cf294bbd101caf1b0ec900a6436c8d86b00e7c821_1', 'ce1eb0e9cdd375b1d2ea62c202f8fa41ecd375cf894dc977cbc67dad0e70f3c5_1']"
2,114,16:00 - 18:00,8,"[1205.0, 475.0, 495.0, 711.0, 90.0, 1478.0, 345.0, 287.0]",55.165,7.427,"['d8eb11924358757a2a4976273ea900e105d4aebb645a0672354f8f1a568cbd2c_1', 'fbd84d3fa2b57fb4d369934d5b6ed378cddad303ce470c2b38f6dc7f4e095f8d_1', '2267bc0d0e35bada0b0642f0b6cc96692a26de7c73b6b91405d7ca26a8fc52db_1', '82068a03bab31b6698a60578b81b3df78afebffab14ba2d72ca5cb1e53ac8ab1_1', 'e22415f7737a6a4080d20196ffe3223c2073a5a4f9d5d91e8b5d6b53fdcd235f_1', '01783183ec778699acce73a8f18b53d89f669c52a2bf10ef48e390f9e7b5f1de_1', 'a129712c3e04ed06f1b905e1bde08edaab2db2b569dd14727166869b2a0e7b3b_1', 'aa96adb0b9f721bacd708426fa2671f5c7176eacd8d1f67c507c709ec75443e2_1']"
2,114,18:00 - 20:00,3,"[85.0, 213.0, 76.0]",1.087,1.043,"['337cad22fe684e5715a7c059f8a37b5d562951d523d4e046d5e12c45dc81edc2_1', '22ee68111e6554e55ef70d1cbd4731e7279c8e4d661d57d2e50241b63acc072f_1', '043022e41065ce531a419964092f76aa2bd3a39248dea560fa8ea25d1ac6c9cd_1']"
2,114,20:00 - 22:00,4,"[85.0, 160.0, 220.0, 109.0]",0.746,0.863,"['51f308052f2fa61f42b443b8400ffe59f7a367226df771650ff30badbd9a8c97_1', '7f25dbc45860a426c4cc669983e01b722d274b3bd02960acd0970e497563e818_1', 'c6259b216e6e9433789be85faa4a361d17d31360dbdf3b54fab4630d00fd3a8f_1', 'c61ec75b421db7ff2f77900901735bae706156d3eada87faada19f200947a50b_1']"
2,193,16:00 - 18:00,2,"[360.0, 299.0]",0.258,0.508,"['a40bf53c0401261c8c985a99d789fe1208cdb6f154ca72673135a824184be73c_3', 'e005279296780e3df9ab4447ddf197cf8525a67aaf36ef97cb2c0b7ea3f46bfe_3']"
2,204,06:00 - 08:00,3,"[615.0, 420.0, 305.0]",4.548,2.133,"['0ec4c96b6d656713af82011699129d90c17640c0b1e985f8139a3ecda488bb08_1', 'd8a76b39788d605527add218833d1a0a8cfe5f51c6b1773e5330019126d74f5f_1', 'c80d65192315359494dc59bfd670eee1d18de021e52de7505a65fac110514bff_1']"
2,204,08:00 - 10:00,6,"[806.0, 135.0, 957.0, 250.0, 48.0, 70.0]",36.927,6.077,"['b42979a4f4e3ef92c79939306ade738ec4f87a2b99b7131a0e2b4a09d083e25e_1', '442da891fc0cfcf1ef913302560fd278d723dc0845c0e844a2b782706a17c189_3', '1bb20fb6d9e5df9d101bababc8ec70d12319b64261f2a2ea0538193a6d90e2f8_1', '2f861dff0cbb93aac45527f6e31c97748dea3e5ae942b5f520b8568f744e503a_1', 'f4b3668446b19400dfbc8042faaf4f751007888ab68edade844bbc320e29c009_3', 'eb66f4f681ad6eaa196206f110464b1f48984de9da733a951f3527aeb6524124_1']"
2,204,10:00 - 12:00,3,"[191.0, 235.0, 50.0]",1.73,1.315,"['f4efb5bf99fd4db41a3bdbcf0093dabcabb2b9a35e13e4ee551688d0ec041d3f_3', 'b921fbcab3689cafca293c9fe72485ae7d06eeaaee648960d69b0966002d221a_1', '854cf2405b76e959c8a54b57bf79c896ba734bf83b9943c8063bcf984c2118ca_1']"
2,204,12:00 - 14:00,3,"[138.0, 60.0, 457.0]",8.193,2.862,"['25a0c88a336945522f1302cd85ae000ccfdfd587f6023f9e3e810bb646bfcd2f_1', '54e1d00155f180d87bb7aca015e760bf2b70fc0a8dd90f6b76954b16a69cda9b_1', '394cae166a3f70920bc57e059bb63e76cf54c61d17ebe66a93f83b23c8462636_1']"
2,204,14:00 - 16:00,11,"[60.0, 80.0, 153.0, 47.0, 110.0, 458.0, 179.0, 70.0, 50.0, 60.0, 54.0]",3.657,1.912,"['13be6d5598be0f882cbeb9e483d27084f9decc11402f8823a16b2d622cb6c6be_1', '272c287ff4ba545cad07072b01826c4a37ad2f0e30712fce2629bd2e7b6d06aa_1', '63d4bcf0646ffc1f820b3418bb7c9c42312fe36f1987ca9584f9474f2f92e0f3_1', 'b21ea64b8db63dab752074d2e372e1c09a6b6f7811727a59ce9ddab13976dd4e_1', 'ea4499a17e244859d928cb0906a07812b474d462d0daeb90ca739055340e82b8_1', '90737ae0e32c307dd4e13876131fef2a5297ab058d3a12b1797fd6cac4e53d77_1', 'a6ff0bb4b3bdfa398cd3e0e4e931ea57dc7a830e0bd201ab8b45fdc9262dc8ad_1', 'd6c95c49111078258b94f6939d7cbcbea094c0a6938c3aa034ca09bd3e9da3a8_1', 'a23e1b597e1327db2c748e7183f4bc9bfc1a74a13d83726822691d7d419ff0d2_1', '63ba3d274d8092d829e512f5598a4f00f22e03ed3f43bcb6ce0546594e3d006c_1', 'cf38c3a032a99b9a1eeffd6f65d29be2c9d76f2d5fac0499bffacd4792b9fb20_1']"
2,204,16:00 - 18:00,12,"[337.0, 52.0, 129.0, 357.0, 182.0, 50.0, 202.0, 57.0, 51.0, 250.0, 322.0, 250.0]",3.555,1.885,"['9777353c020c4093e4d5293266836f32d9ed1e4bf6b062dbe5a5a0d44ba0d1ef_1', 'c9b926d44fd93c7cfdfc17f4ceba11c46db32679a745275b5ae8b2b122f340a4_1', '060320af0712003c95f7a612c3421aacd0dc56b3d8a47008243b1564e9c2a34a_1', '0f0029bc283ab4caf3b9fe59f2ea89242adef1a4dffddadb195d338452665e31_1', '589b222013a9cb00337f80df641c52d208f1ded05105388fbd220e8f8f442157_1', 'bd45ea4800807063a4b45dc7611eeabb0bb1c43e5cd612bdabd67ee7d7df37a5_1', 'dee4c05941e51d318ba549eb4356fc0c2ed9c10b402cc8cea65e78d64f83bf6d_1', '87bfaf4ddbcf3fedc58eebf1194f3a97dc929c3ce39e50c1c4dc77373739202f_1', '68b21654cc54df7402c797df398387950d0867e76b43358105c5948f7d5eda04_1', '68c1d4c351c85506f06f0005a5dc500f2bf3a3c67d2536c42d90df9a36a019e1_1', '913c80adc943961bd64629741ea7da694ba2dee21c6c7060ca953fc8bfc82f8d_1', 'cd9090a274ed1aa02e7dc9e01d878271164be4135ea2811cd62697e0216d89c9_1']"
2,204,18:00 - 20:00,10,"[140.0, 55.0, 354.0, 20.0, 30.0, 155.0, 348.0, 229.0, 316.0, 80.0]",4.3,2.074,"['47f0d2a89c125226abaf70ecd41a450ee43453f322a11e92cde14241ea2fdced_1', '627c5984c1d9cbb7242ee3badbff082c6bfd62274d26e4653d0ee749296b95ae_1', '62a0ae9547da1eae45ff1b6d97589f35fce469a41e5d4931aa339a0adfa7f0e8_1', '6a3a3a98c4827be614e69585b9beb69e92eceece343c5b79b718a9fdd89478b4_1', 'c3b35da172d963717065717de17c2c323a941abd5d699362e68a65c9ae3b1ea2_1', '0835ea7bfa8faa3af76663442ad9197ff27f0a73d3c5c51471eb2714fa38431e_1', 'bb80cb3dffbf95b60ae4d7ca5e001017ba94250b9981dcfa440dab610c94aa52_1', '36b948037a579331178b2f1820de51a7b84f68ebc39cd1920b83fa7ac092c503_1', '6a2b2112dd8002578b5cc96860167f4082f617009361e586a84fb2e911c73b71_1', 'b1d524260bcd9d85705d6954fc6ff02bcf4906d2791285bfacdf95b7cc593fa1_1']"
2,204,20:00 - 22:00,3,"[165.0, 35.0, 25.0]",1.13,1.063,"['159a84910193b528a4f08f41b5c9d8a5c66cb9353107b31b12a5c7a476dabcb3_1', '4337ce5dd2f36454ba9420d2883aef77f414f67ed0d8258ed922ede214fd849f_1', 'da856d5b8d8bba09b1be2544a3bb6464d3f8af765cd6ac08db2c58493bc1d6a9_1']"
2,204,22:00 - 24:00,5,"[205.0, 666.0, 326.0, 236.0, 225.0]",8.244,2.871,"['7e7cf0552fb6259971430244bf92212b68c1bfb4970ecc442da2161577f0aeab_1', '058da467535ce1e23fd63f036a698968c7ec4b44dc1c9e77af81481c1b89bb2c_1', '562a6d6f378689715e8a48366744a3ec102ecde90364353ec72f087ac13b765e_1', '3b64d23a8ddd96a62db44e292114e9941316db27916d031ae0e16523996d03ea_1', '73abcbaf47902cfbea2f9617ac460c69248c7cbb74905b4c602d56f312a33fad_1']"
2,220,12:00 - 14:00,2,"[405.0, 1198.0]",43.67,6.608,"['c9d311fda0dc11d9422e4b92e5ec91e66a1d7ec6989b401329baaddf5f15508a_3', 'dd7f948aa31a7c847e6d7b520e4df4d05d57d5c435500ade9b577609748a55b7_3']"
2,226,00:00 - 02:00,2,"[125.0, 118.0]",0.003,0.058,"['3e1bb1b2265acbd9bcd3bd6787b3a3d6f40361307dc1a15bf43a6db03b39ce72_1', 'cc71d687cd9de329430af7df484bb99678ed61874844366297475f19c086700d_1']"
2,226,02:00 - 04:00,2,"[115.0, 105.0]",0.007,0.083,"['723ee6f41070638bcafe182b7b3abb5824dbb85f84d35eddec4802b7789cce6e_1', 'c8a1edba2c385152f5c5f32983ae786f98a4491ce631a176c60eec630f1611ea_1']"
2,226,06:00 - 08:00,6,"[451.0, 335.0, 86.0, 70.0, 185.0, 42.0]",6.303,2.511,"['d8a76b39788d605527add218833d1a0a8cfe5f51c6b1773e5330019126d74f5f_3', '0db3d4c3085a485309e48d4f7418e50d2fa8a665716041e8ca4a35100d2b3558_1', '6a15b4bc4f54311dcdbb972e7a49b2ae35b7dbb668239757fb4e35641211223f_1', '8409b23ffac34a71b2997a4f51570ff6d9736a0f747019bd8f55eb9437b0f6f4_3', 'c5f3b3d577298976c70ac6652987248f9316eeec7b6fa89c6a5a9bb791cdf41c_1', 'ce1b8920e1e274d3ce046775df2abfc2869c3d1be1c74dd3eaf36b3584eaa267_1']"
