trip_id,stationary_df_lat,stationary_df_lng,pooling_df_lat,pooling_df_lng,merchant_id
a4904f5733aca730008db9321bfe4c55bc1e673e2cf5aa11f63c610cbf1ffd83,31.953,35.884,31.953,35.884,3fe89c9bf89508201928db7849966370c702903a977b33ca21232933ce3f4a33
b417285a8098c1ef80d6317edacc98b6481c2729f3ada922121f0b06d86f217c,31.953,35.884,31.953,35.884,3fe89c9bf89508201928db7849966370c702903a977b33ca21232933ce3f4a33
b7657832f10a4f732502fc259175ca8d376fed701b7a51e92211e9000c6db8eb,31.953,35.884,31.954,35.884,3fe89c9bf89508201928db7849966370c702903a977b33ca21232933ce3f4a33
c30774f3f8dda9ed2dce79ccb831902a2beb8516971a2f42be5d98973680c54a,31.953,35.884,31.953,35.884,3fe89c9bf89508201928db7849966370c702903a977b33ca21232933ce3f4a33
c36c1cd000a4f14eb050fe0f4d3316df45c444b575d9b45eb8967787b3f10d71,31.954,35.884,31.953,35.884,3fe89c9bf89508201928db7849966370c702903a977b33ca21232933ce3f4a33
cf535667731ddf8b87dc42a4dab72b27c98d78ff83042bea1db604388d296955,31.953,35.884,31.953,35.884,3fe89c9bf89508201928db7849966370c702903a977b33ca21232933ce3f4a33
dc3299a5a13a1c1fa932bb8eb0d0829ffa719d325721695dc3eab5afa8ccf476,31.953,35.884,31.953,35.884,3fe89c9bf89508201928db7849966370c702903a977b33ca21232933ce3f4a33
f026648fa58b32b3ccfd632e1968ac1ebe080ee03f2ee91ed1a9d8a153c57636,31.953,35.884,31.953,35.884,3fe89c9bf89508201928db7849966370c702903a977b33ca21232933ce3f4a33
032cdd5cc069fdf31b2d1b561cc7427864f0c17a0b54251397daefc6b5501d90,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
048317153d6826c59dba4da02d619679fdcff2f1d76541f68ada9ce6ef83ec43,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
0884d1fc0984dd835c47d58de409b24c18b1321da63940b98f64cdb1f65b933a,31.953,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
1dc257a634af63d82610edc14df98165edd092b536e63252975f7450d3dc40bd,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
236dea9f12d4cffcd9f6850fa2f9b4efb23c3e7f1bc8ecd07e3b00fd8cb6e7ba,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
260ca68fbc40f029eab1af460d9c518596f11c0e63f0285d48e58b1374633206,32.009,35.882,31.956,35.883,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
281e1d00857452422c0f7350925549c29841d81ace7bb4687bf37d04529a0a9c,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
441eb72f02ddfc8c75c9439a6baac41a059d3358f33418ef533166dcea2a87b3,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
4bf5cff973e778cc85733b865acfd19980ed9514f140af3f662588144aadad70,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
61da5da2a14818d8a30a7ee81ed410b0c6d543421792298e255a4d95f44b4947,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
71c983e3bc18b5dea1346e1198e077948accff77a296426bc884c3cb331e01c4,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
79332929f7c813c5e65c8940114884576b574f3709c4963c7bf70d89bb048ded,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
cc8fb282496e96353006c797c2e8d32c969696fae080fd30d0a1d6dd7081e92a,31.954,35.884,31.966,35.899,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
cf47a80b1a90425bebebf8ddcd28d808ea50d612f638d8434a8d03df0cebcb33,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
e05d173a3bd94ba83da340aaaf8e4da6a2b7df534bd3248a53e3590bcab073b7,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
f2f4cd94b8485ac9af0b591139698132d33cc4b70409fdd2409b25ceb814e19c,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
fa6b7eb2ad64f486573baa30ab3c34142698a76df756a5a402513a307d0d957c,31.954,35.884,31.954,35.884,4401b0af2ff8268063f26856b2011a58d32cf73e080352a580110f4631d1952a
241665b8c1f917c24c25fc5fd2c6d3b51f3ee70547eb7ed3de7417ebf3a0443c,31.999,35.867,31.999,35.867,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
24567c34304bfd4981b7781780ab5200bdf06f56ea6fcee44440cec73035b12e,31.999,35.867,31.999,35.866,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
291d0680ff71d848cf0db2c0ff3340c09d48039f98895c11de90a8eccaf02225,31.999,35.867,31.999,35.867,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
2d3f6a9b47307bc18e7c36c25d7a7afb769bf2d96d529870e039fa3f493f9f37,31.999,35.867,31.999,35.867,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
3a7593c1dd0be6cca53434e86ab8d8e0a63a836bf3db76e13543867e6b0f1b94,32.002,35.875,31.999,35.867,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
4d35d4e70bfeb8545de5d649addb2d406c39a448deddb3829c0528cb6ac06360,31.999,35.867,31.999,35.867,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
567bfd72d55990cd0872fc3ad3da30c5032f371d583a41601bd57275d208d9a1,31.999,35.867,31.999,35.867,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
71628a4aa240d802302ea79a36773d4dcb795446376fb9cdf02cf29c944de0b9,31.999,35.867,32.004,35.89,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
7caa5b771192768e79e6ccd027d169f3f5572d21cac152383b037f70e575fa26,31.999,35.866,31.999,35.866,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
80964b5b68af2ae91f6c0005ff090922e1c306baea9bdcd9446ce9920f364f2d,31.999,35.867,31.999,35.866,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
8f9c30f8ed4466a7fce436662359e056e24ae0541642d2808c1f8b99cc801896,31.999,35.867,31.999,35.867,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
bdfb73d744f07c76b6c59606c6edb94169dd1ca5cca1a295259432a9b9790004,31.999,35.866,31.999,35.867,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
cd46a608de04bfda4e1b6c120046a8b54718cdccd01b4701882cf2865715444d,32.013,35.877,31.999,35.867,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
f8864211ff78ffb24bc261249bfcb246a961f8a4f23d0d94b653bacaacc61324,31.999,35.867,31.999,35.867,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
fc6f82ce6c3d047a2d1e3eaef18a4dfd45a88bc5315682e4ff1495c46ea4ba06,31.999,35.866,31.999,35.866,6030f05416c3454674f4d9178a4df8277cec8d3cfb83e63c8bd7b753ac3411e7
06c2d7a82e11b0e6634305ef5bc9c6e7f186f33ffb15c25e0c49a9538fc6278e,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
07a887d5f20b73fcd4b23d50c9ccdac273827eaff5474c1135f0a33056cc8073,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
18b6d9b62562c94fb9c3bc4462bc56236f66c35c437491f27f9bc1064de032b3,32.03,35.872,32.038,35.884,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
18d2c8b71e93dbb0ea5887dbd09145c2a95c0617ce70072088d40fabfd761095,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
23123329d46840979077f08ff79cb2e1608af08413b221b82f2564d4e7bc9ad0,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
253b9d1c2a9d8c50e416b8420d74a898305b3f452b7500acbaac0d4bf920f5ec,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
2693bc84e2ea809a6c8c28dafb43829f425767f30139924a66667922d991f385,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
2e37cb8df1664c0e728fe5e5dbb1ccfcd0152dace9e60dc83d5b9fd8cb346c89,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
3255be9367ef67a31d7b95e0c1b779031236d1258df42d91d606c2d180a83155,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
3620c74bf32a95613b02a0ecd4b7281e126ec11725338df205842416bdd5d24d,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
3901f035c86b5d3ba5e2ed49dc4336c249c408b649e80918ff7846eb2a641ed7,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
3b5566ddd90b1274adf2e74e394b567e10a1494c43ffc8d2e10a2d990d274de6,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
411304635e3533695465156eba7dbac1f3bbb72760ccfd0bd1d83368eaa71070,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
491d3a3b0dcbb999554d0637b4e72e9f0646440f3fa09982791950443d7535fb,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
57b5732c5a6cb4054554c297fc60cb7097dcb6b611d41582f9f4c0efe2bc73f8,32.03,35.872,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
60bd915a734b582a2dde6928a2514520a41565886fbd6d992e390219d9e9fe4b,32.03,35.873,32.03,35.872,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
630a86b54acb7e5a03086ba66c1c3f75bd8e3f6f038cc4f8d480dbca1c1b8b47,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
63d36e22aba21f3c17aea48b57ff33fbfe8c9a60c5d31adbc107dd447352e89c,32.029,35.869,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
6642a8d12d8558ee41c1fce43f538021940c2b8cf6f114019ff522dd65982063,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
68bb261ee73b0775b9012dd2fa8afd3a0dcb5c72b03bf7b2d327d8c55bcf6f19,32.03,35.871,32.029,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
70851b0d0a91ee7421c6d100e4e043d56051abe5b3f524ff8461eb7e27b9769a,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
7263c0aaf8877a264fd737ecebb0516637bff909f763d4df923545abbbfa64eb,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
7891cf57df42e9bbc46151db9cce3a479da7763bae60d1ffc19ad7bbe34ac8d0,32.029,35.864,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
8c98e5c1a9a0f6fb27a3036a5897b9b4ffac92299365b52b227857a02bf96970,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
8eb80d527b3f0c474b6fd98a1e1dc790a28ae7441d47581c3d46028485813c5c,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
90d0ce2b44cd6c38464a2c49804aa390b7d0330a3c01007cb993c24c7851ac43,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
9308267d68782009690e9539fe0ad077c7239c13173baf5bd3de54b0e675d80d,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
9b0e9189cf30cc3c973dbc26eb583904d44589dcadd616ddc87b9fa96dcf2da5,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
aa926f1ccae2d12bdcaf0524bad0df94730cbe04ef39dc43774274d4f5496a70,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
ae1c5752c2d50deeaf5c08d7b8319e20322a4475926a7e01121242e089188b48,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
c0a3306a33d92109abbfbbe608b35b18229e88703390a01aedcfe1d1f63955fa,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
c76dd7b61a1da8b1306ce84ecd93d69e706e292067a4364912c38c448c88aeec,32.03,35.872,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
c792266db1daba4f821b8f2df16547a6d23353ab59ff7877eb4a25330d3bb5c8,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
c9071ba42de47ec7f6f94b4633ad2a4c24740c0f61214062dfe809b4be07c73f,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
c942e57c8435920d4f29790cb1f906e167719f4675964506e77b32d618ca882f,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
cf5de1d979b4e5c3e7dd997ab776fd92248710bf97e70207b5de3dbf5cdd3146,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
cf6955d4c1af52fc49270c05736035bf9f55417f821797c58466799c97948853,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
d5d49db9e954e38faced7a434bbe6a0e9a5f800c8c2fcb59bfc1149b69023242,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
f78d08ca64f65bb0defd6c22e176c60bafd4ebf64e3bb79647650da4506ec2ba,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
ffc909f7fc603cc39d48138a3f8787e44b4a2c674d06f91f5eefd681faf2478a,32.03,35.873,32.03,35.873,6419d05c75362f253d24ce2e041c3a094312dcb7f9b69166f572c6ec45d02d07
039e7afd49da3689a547632c9b97cb08f70d5ca11b8af50348d990a55e168726,31.985,35.859,31.985,35.859,79a8e5c5f53aefa01953ee1a592cce456f1f21c9fa24cf9f4218d4e55143d7d8
32849b8d9d81b903078bcf0c73a0fffd105b5cd94c473a22b30d780e215ad222,31.985,35.859,31.985,35.859,79a8e5c5f53aefa01953ee1a592cce456f1f21c9fa24cf9f4218d4e55143d7d8
8170e0c9ee6d88e84bcd3add245dc6e8c645d0e9466b70fecc3c10eddfba8e95,31.985,35.859,31.963,35.883,79a8e5c5f53aefa01953ee1a592cce456f1f21c9fa24cf9f4218d4e55143d7d8
94ec4cb1ce44f7bfc7edcde444ca44e2fdb153db65ea2b7feb865a87dcfe4152,31.985,35.859,31.985,35.859,79a8e5c5f53aefa01953ee1a592cce456f1f21c9fa24cf9f4218d4e55143d7d8
ccbc94c76e4d4d804d907d76fded205ae844aa23131dd868456a44703adb366d,31.985,35.859,31.985,35.859,79a8e5c5f53aefa01953ee1a592cce456f1f21c9fa24cf9f4218d4e55143d7d8
d16b5c4f7792e56010dbef8bcf6de1ca8fbcb49c1874ee9db79b84b74521ebbf,32.005,35.88,31.985,35.859,79a8e5c5f53aefa01953ee1a592cce456f1f21c9fa24cf9f4218d4e55143d7d8
ddfff654af0c38c227498d00b159f705b1114777f005ea58d55d48462627f2b5,31.985,35.859,31.985,35.859,79a8e5c5f53aefa01953ee1a592cce456f1f21c9fa24cf9f4218d4e55143d7d8
e9ce21142f534febc4542eb8425c54e895fc1735664cd160188278e212d2abf7,32.006,35.879,31.985,35.859,79a8e5c5f53aefa01953ee1a592cce456f1f21c9fa24cf9f4218d4e55143d7d8
07128cb7e61ad6639c85d6f809107b3e95e0db0e921f149270f46e5885156f27,31.994,35.871,31.994,35.871,88db0a38e53be168fa77318df504445f8daeb432ec4fe287159e3f2a97654543
d79176dcaabef6e63b65e257aaf7ba6e9385b797a778d733311f16300c08b0e5,31.999,35.839,31.997,35.85,88db0a38e53be168fa77318df504445f8daeb432ec4fe287159e3f2a97654543
00d9849d6c36a355b342547c966fc95d2194652cf86a93d311216f68f5890205,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
03a5c709fe89a19a80e80e622af78c1dbf0d7292f71360ed4d602e3932ecfe14,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
03afab1b4649b6c5ef80dc3c1626d2f180b0f0a8868cc395d64bbb90bc698c4a,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
06179573ce74851c36bb8c813a9d940bb62d11ad224a5bb4f1afb479ff7ea3d7,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
0ee3a067bcbe2f44e41b6f268a05b749f150fd63216cabf3f4dab57182fb9256,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
0f196a20b3a7977e11c6ea73dc54d1b40e0d69397a4e1fff57669b3378b674f2,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
10e86f65caee2eed67cea05009baa23f81ac0162b02cfd60d5607952f270768b,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
13484ce0b93ced4322abb30ed6c264f8a27482bcc4dd951829598132f5b5f2d8,31.957,35.837,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
15ec9087253a09776bdcb2e8ff57552e93f812046007c259f5dbd26165b5d10d,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
1604e148ce56a7308392c206a6b739b5956fc18a3047372200af8df2b2dacd34,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
166d5296b4b6bf40f825163b175c566fbbe34f4c104dc4dac5268391087ce10e,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
1adcd18e308a93973180481e79ed37f2e84ae4be38ac6bf481785e660b83d000,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
208f0ce3e952702762b6d0cc38d63cdfec02e12c45b85dfa19acb8fe2a463ca3,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
29cbd7358068ef9c573fd77a1c3d73affa0e207993d2fb14d45dcc2d8ddebffd,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
32e2939027c0ca98451746f86d4f4d047cf09f9e95cb883befff6fbd6206c24d,31.974,35.854,31.974,35.854,8f1c898db7a25bf03e46bf64afab20eaeb426519094be5e879a97de1f1630b3f
