start_cluster,end_cluster,two_hour_segment,trip_count,trip_times,variance,std,trip_ids
-1.0,1972.0,08:00 - 10:00,4,"[799.0, 1095.0, 269.0, 65.0]",46.737,6.836,"['a693e3020442df89056d28cbef470dbaebe98399565518409fcac304d34a9c4d_3', '8e445e99f3a04a21e2e3780cf276442aba3fcc66c0cbb200fbe07ad88e4dd9f4_3', 'fb668c158c9abe986629a29d15c805181aa2cf6848c9cab5e70f741f955cd65b_3', '415258c73331478989bd16b29699b7f7b68e6f4b8236cbbfa48b64e4a723d244_1']"
-1.0,1972.0,10:00 - 12:00,8,"[1076.0, 283.0, 345.0, 1377.0, 150.0, 550.0, 326.0, 375.0]",45.621,6.754,"['2252b0a8537046307160db3992ce13759445849383e894c711fb2036da515c1d_3', 'd2042732a3e26fa74a61045a1b2ce510a3313658bd77f296f74b8a443998ac13_1', '0d9e5917a66b6df3018c4cee31e7b1f840b3e1df5c49b23b86bb1dad5b2aa3a0_3', '935082460586f6599780fe0207d9d1afe185448b50e97069b6c7d4b5111926e4_1', '7cd0ae06e9df7b3aa95b9066fc14a5df37a2383ead80fc03014098941e25e28a_1', '159aed7b3bddc917a5bea88eb2b9fad9b45a3ce720431fc1e2b84c187e8fcfe2_3', '3e5e62a8db7e14644b6c1c10f86c42f37a7a4fdaaf3cad62ab912f83b019fac7_3', 'f4dc30cf927b3a5a289eaf3fee90a8a433b81acb55ed676d8b056f9bd64991e4_1']"
-1.0,1972.0,12:00 - 14:00,3,"[358.0, 165.0, 470.0]",4.408,2.1,"['33b04370c2ee99b16342d5da85ddbef0e1f48d4e38aa389baae439295621b331_3', '4353bac8a60cb52527f18ae6bd1000f298c5dee54f8b0d9b532ca0e4852bc0c5_1', '4e7013300bf8e710627873259f618347cee9837f31e5b8b6ce2cb2d9b161c39c_3']"
-1.0,1972.0,18:00 - 20:00,2,"[134.0, 90.0]",0.134,0.367,"['56fb3b2e1492adae001aefedf77e79988401fe6a6d6a9f3c53c274c62fcd468a_1', '35b268f89152ca7b97c029a70740add3f6a608e94c1a3ce616ed03eb5df447d5_1']"
-1.0,1973.0,06:00 - 08:00,2,"[1205.0, 341.0]",51.84,7.2,"['c3603272f3efdb987fd1d85f00d0fd18b8a2c184a7175bf11369e48dd9bda99a_3', '0925eb87130bca80efba32bcf20520fcc2f356a22a93a5de4c6dd4cbde93b654_1']"
-1.0,1973.0,08:00 - 10:00,2,"[856.0, 424.0]",12.96,3.6,"['fc85956a7d3338deee26c2b6c3238f47a6337972aae55c033a8d3f8dff5ad6c8_3', 'c77459050e44270143eb19eb0646a55e8a951aa315d6a5dcbab158d31387a195_1']"
-1.0,1973.0,10:00 - 12:00,7,"[185.0, 597.0, 155.0, 244.0, 219.0, 579.0, 376.0]",8.194,2.862,"['738c97b297d20ed480270730c6c26d7490a8f2ee42a6bd5faea18ceb1990abce_1', 'e5d0209fe35ed7c79423f4ae66f68a0fea0e9152e4410e9402aefa2501f11a32_1', '4029179b1181f7cdc1eb09f7be3bbd32bc1b54e96fde84f728f4ab6b6e3ec1bf_1', '9026d64f54c3c3ce3b935da58576346bf2e48b1ac051a7e083ddcd61e8c91ed2_1', '16d08dbf59aaea4f56749399fb4d34939e7dc4dff3feb50bf872e19cc046a012_1', '662e4bdf5096cd0c5ee9e47ee168d0b912b8ed1d98457881cb58e364c4474e75_1', '04b952b15fa77656bbb6868c36da722b0c5b42e02919bdde98a0ede09a5cca01_1']"
-1.0,1973.0,12:00 - 14:00,9,"[124.0, 135.0, 36.0, 85.0, 372.0, 393.0, 205.0, 195.0, 650.0]",9.326,3.054,"['44f7ed5525baff6e333bc0509e94cb5e2f742b36c11f450b12d243fe2755d95b_1', 'b04832215d06ce03b53fcb63f87f9578b8b6ccb33a55b13cd662e1e956f8374e_1', 'b6171e51bc169f0b79cd8479824c4d42f6bb39fba56e8fe1b5da2227e9e64aa9_1', 'c4ff5c8c39e88d569f33a6559bafe04db2fef30790dbb3e15beebd57671dcd71_1', '6e51b9c6b2b02f457f9f1b1434221438f280a64ab6b75f443f7dd71dd6cfb1a9_1', 'e5424bf0463ac5f3779cb7951240066e116539aaf6f319ba8ce7265887d6054f_3', '6cace02abb87a4d0671528ae175193efbba4c9f55a4a855e76d916493dacafdf_1', '163ff24de57c5c6df2afc68ea8e93c8b8f43f76941378b79ae3ea75e89223095_1', 'fb760d2d4301c1bf3d2ba03642800b4b78602b1ebfc15fa9d6946bd196c7c802_1']"
-1.0,1973.0,14:00 - 16:00,5,"[210.0, 659.0, 898.0, 332.0, 387.0]",17.152,4.142,"['c91229b1d550d7425f45dd12b1adcb715eb0ee2e5cfe907594df7f192aabc3e7_1', 'e7f519c172d8b19c2e3b010a2fad8d9ba1037b4db14046d9b699141d2801a7da_1', '9cab8f3a9fe3af080560881f8f81bb3ed4f264404026a7f1e33aa8232b7a1f36_3', '581c96ad17ea3f29532caa0a61d90bd99010ae81f033348da94a8b1f414924a9_1', 'c768c4608fc327a1a0f0ea1a00807135100f85131126e6e0d53e555aa91892ce_1']"
-1.0,1973.0,16:00 - 18:00,7,"[135.0, 78.0, 397.0, 648.0, 1175.0, 64.0, 189.0]",39.35,6.273,"['ea3b1a18702c11fbb9c79f53a9255db1f90ffa00d883cee4872255dc3302a2d2_1', '44a2ef15a9cf48390d568185898a996a74978898d3a15ffd586f37ca76926197_1', '19af5f0ac082c0ac130eb895ddbc2e58f3fcbd71c9cce9ac03afbf8cd101af67_1', '9f8c48fed8dfb777cf0b9af156581051fcfa98666224698fa7ebedce84abf96e_1', '36044471cee4df5048fd13b3059e4d6898378f29c19ad75d5916e57e6c796ccb_3', '51e014185c25d381c6e43e2d3b796f85d0bdba7550c3ba71f0c6cde13b0ea556_1', '81e6c2dd7ead4fcfd61a70a3398b12f98ca2afa7dee43fcb55149e0be41ae5a0_1']"
-1.0,1973.0,20:00 - 22:00,4,"[160.0, 39.0, 1039.0, 230.0]",43.11,6.566,"['170cf0d4a0eafb138c3ba8baf78e0f95f44c7eb5685d3d02bc18b12435ac0938_1', 'fa416b773270bc396ef951b214b88cf11c159bc3a3b0a96f209e7ecfe420859c_1', '452018d99b5ba7209b65a80e86f6f3b5e242383cdc9f3e71e6246054aeff51c9_3', '60e0379ec40eafe736d7d805b773594b04983320fd58cc69858c02473591a3b6_1']"
-1.0,1974.0,14:00 - 16:00,3,"[597.0, 563.0, 1025.0]",12.277,3.504,"['079749ac8a6af90d4f149b3eb8d2653c064dd8b246e9d525afcba7cb2e738d83_1', 'd7e02589e4cdce696bbcd4fba0379d18e25c24e9e3915d1ccce3aff5335794c5_1', '276fdf99e16e0d760e7670ad4976d6ca5bfabc9cef34c96297d65a969aee0740_3']"
-1.0,1975.0,10:00 - 12:00,2,"[805.0, 190.0]",26.266,5.125,"['f7ee80b2527d7df90a034d9aa66bb781ef1bc579712d718d8bf5743ca56a7393_3', '761362012c7074327dc323d99c7b12a9a6af1acd46422ef385229cd5dec5de83_1']"
-1.0,1975.0,12:00 - 14:00,2,"[2305.0, 526.0]",219.781,14.825,"['05a84360865bf666cc72db03d13c147222d55b3912129bc8e4cb811d9276ce4c_3', 'ceb6d83ebbd591ed9eb852f0bc49a8833a8fdcc70cc6eee249085e2023c0cc9a_3']"
-1.0,1976.0,10:00 - 12:00,4,"[321.0, 549.0, 135.0, 375.0]",6.055,2.461,"['8227d09b5f43d867136ce9bfe9993bc9a6a82a4600aeb4495e3cb2cf7b79ff95_1', 'eba195fe8a8947ae2ccdfb40e0a37f305e9bccebea7df69673f9635cf887b9a8_1', '48d92a236374b4a7f3fd6ab336749054c00bfefc7692286ca5fc91d5e4053cc1_1', '8e8fdb4348ad8685c82cbf9c4ea0c5ae3d86f3f4c3196ed0e18f9b2053c8b200_1']"
-1.0,1976.0,12:00 - 14:00,4,"[2044.0, 468.0, 90.0, 110.0]",179.057,13.381,"['7bcdd2bbb8a2560cc4c4ba3fb515ce9ecf2f86543be8ae0a120a2ab3194cba68_3', '5b1a0526dc92aab0b1129bbbb14cce1f17952d0a08b3c77e6cadc52ac02d9367_1', '6125d974868e530dd74a47a930caf8e9ad43ebc269bda032db140d0b59435b84_1', 'a6c97ad6ea4d9ee2bbc88f69b598416484b6cc8a5528dcacab4768c9916eeee4_1']"
-1.0,1976.0,14:00 - 16:00,4,"[245.0, 155.0, 215.0, 372.0]",1.744,1.321,"['8584799551c8bb931d901c7b12b391624457038171ae86cedfd56de2a7af0dfa_1', 'b65977a0b220d4ae1ffeb75c5191d37c3a393e1e46b3fc61785f9aa1e47f8724_1', 'ab9630903d99ee704bffdf97fcce8309a4e6da0e60a1713f722d4c405bb9f6ba_1', '15c47f1b3bf691d0c27ecc805dfe4017e6be7f749211f6da897b8e31413c5678_1']"
-1.0,1976.0,16:00 - 18:00,6,"[454.0, 359.0, 655.0, 295.0, 130.0, 208.0]",8.126,2.851,"['a5af7df1df95a221fd2e296922072fa98fb674c2258a2b72f637c20c02f2b1e7_1', '44d39557f9e8e514a7a4ad6f1682c75863fbb9517dbd87f4075720433d15a878_3', '2152c66bef3ce72c16f60910a42e39cc341d8f0f43033c970a95c770e6039372_3', '68eee2dd92852d7b5ddf55e37eb4f6279549b4c011cd1a95803c2a6fc5235d69_1', '817bf8755808f963b92e2ca04a7df1e86545e7be8ddc94f6eadcf63041569c92_1', 'c1c72e0c494d70630c5cf7c0aa8ae0ffb30a61b2a29037a7521c8249f926a338_1']"
-1.0,1976.0,18:00 - 20:00,8,"[98.0, 704.0, 218.0, 260.0, 400.0, 190.0, 95.0, 73.0]",10.82,3.289,"['1b5e8e5e51f34bf66dce85439522e57060f9e8b2b465f1ea76e3f68893d969ec_1', '04cfea09522edd76633bb3b4eb17f0b76e3de890544f0ed40f73e5e856340963_1', '2d12d7b25678c73315a35bcdfaae11ed9ade36ddc168ddcddc4822910e4d0f86_1', 'f06ed2c039b4ecbf2be670a7f9347125da5e10ccbbe5e3ad4d64839a0229b9e8_1', 'd1954463ac62e0b4ace1f22cc7ef29a4a809dd8f2a98cdeed858bca4602f6268_3', 'e8a46a854106748747020b062125f86308fa7210c4d2cc30359f82c0115ee043_1', 'cb7cd60eb9cdb6cc877e48cb933da7d3663f751a88774205267ceab81f78416c_1', 'd62a165bee9370fb6308a96e5aa20e95b5c51968a8e2282481289dfa72163fe2_1']"
-1.0,1976.0,20:00 - 22:00,2,"[105.0, 160.0]",0.21,0.458,"['95995bd7e51872222662f192e516e71e72bc26f1de973c17658d19fdfee37f18_1', '417b0f697560b159f8329f39a2afdaedd839821a613d4ef90cc182656dc7d92c_1']"
-1.0,1977.0,06:00 - 08:00,2,"[10.0, 165.0]",1.668,1.292,"['74b5a0d901cd0a97d043abb4218b431ceb35cd7c383730320da73ac2483f8ba3_1', 'a237272670d5c192210c65c46ef08438d158c3fea07ad2bf743966a96dca9481_1']"
-1.0,1977.0,08:00 - 10:00,5,"[236.0, 125.0, 435.0, 93.0, 202.0]",3.997,1.999,"['9d91ad13a2cb7b8f2d52b5378d60cc4b033e6b2f792a42d2306e81e625094b5f_1', 'a2697348fb34113fc39b73e525a556fcbb6ea9df0d19c7711ffa3a65ee5e59cf_1', 'b928d04b0f55e17d7a9f8e607b448e10c7ad411f2483c180cba56c864c1e6327_3', '7613f8a67f51f96964c92bd1559b6e318eccfa0fa46aa1177fe0c6fb53298d02_1', '12be2a3c438e33e8ee46bfcd5381d0024298475b8da6c13a9bc113b1153b3dac_1']"
-1.0,1977.0,10:00 - 12:00,6,"[38.0, 831.0, 259.0, 80.0, 527.0, 60.0]",23.602,4.858,"['b2d63efcc11554b86ea7802daa6a3b76f8b58237579218ee613ff37ef126b9ca_1', '1b576f723ee9f992b944722d23bd223c94a05c27d2148f7c1a52d365b913c17b_1', 'd65f67713b3c12fc4967f726498988b33e823f9fea572b4e4042ec25b93b01eb_1', '31538f90970f4f5f3e690dad141f33f84b745efdad56b3826500aaff1d9bc5e0_1', '4121cec120b75cf5a74bac9f8ca958ce248b1f938c2c23eea00bea9473813de6_1', '507208d20dc473124774963073110c694ae74a4dab3575d872f92df058b95f02_1']"
-1.0,1977.0,12:00 - 14:00,9,"[175.0, 249.0, 280.0, 392.0, 135.0, 130.0, 457.0, 342.0, 100.0]",3.954,1.989,"['ecd6653492b23ecf32fc131120a8b33a9760b2ba99b4fa15eea4128d41bd36c5_1', '252fca8ef866103b7c0aed8d70170fc6bbdc941f2eb86517eb51cb88eed7bad5_1', '4c14b4b1a439a878ff59f0ffcc7af311c950b943769ab8ff7051d48a3f6bf012_1', 'a7544728104d7bfa203d24c5c3fb8f2c4e695db9b170aec6c17ac4f270277b2e_1', 'bf37dbda9afaec9a7342ee64824189c1f5bdca3fa6f2d2431263c4c52e377021_1', 'e19f9658373fd7261b128b452731454f7c28a608380424d0b691ca793358f518_1', 'dba9e13ee041652fcf2127cab0bf8c483710b85cea0f2c5a3c423eaf6c94cc85_1', 'e4fd7e3196771f96dc221a3fbf48ce2b7588f97a957e5c64758b1fdfab4c6911_1', 'fa94141fafa2beee3ad5cd7577645c16e9a3ef599ac51ad279d0aa586d6ede5e_1']"
-1.0,1977.0,14:00 - 16:00,7,"[728.0, 120.0, 202.0, 45.0, 455.0, 667.0, 140.0]",18.456,4.296,"['50a6d8e17bda5ce5800902888bd4f924ed34e054deac62dccdbe1d155df7a743_1', '0fdb8ff2bc3475ae14f933dc58ba31fc30f756f8c919ca4f363bdc96eeeb1dd5_1', 'f683eb363a72288e78edff35ae6c1c9cbfd2daf82e0b1128ad1927bc39269903_1', '44c658f89fd146d3b11074ed7f09061d7cde6c4516ebfd7941cb6f484c9903f8_1', 'bd19ccb7b0f1d034054e07822c46ff5af2d7622a8d58421db2a111a303c393c3_1', 'ffa7af3b6eb5ca454966c1d3bc0a809d0c7377256e943353550ffbffe9ba7602_1', '3f96e5a9e64ce2ed5f3cb3e07348326a48d0cb3fdd9691f79f51dd5ae2aec800_1']"
-1.0,1977.0,16:00 - 18:00,15,"[285.0, 245.0, 777.0, 492.0, 350.0, 437.0, 235.0, 502.0, 549.0, 1453.0, 483.0, 118.0, 522.0, 244.0, 346.0]",26.242,5.123,"['192ca5b744c9dea90cd2bbd294ead73cda179517107a32cd43172e108cb5cebb_1', '521c0c26b8a3b6b653a7599be57e9de3463bc39358cc45c5d6a1b1efd70be62f_1', '9dea3f550b44fb7e46e1b484f8a7289187822af18af0556de365d57e8f33d01c_1', 'ea9ead1b8530540d3e356bb7f2c6810197e5e9e4a5f188ed077e406997bdd55f_1', '47b93b203af64cf035cea52b65eaac19e86f899b268b61a49069815d4b171af6_1', '5597aa53fb37f96c0723694efcbf052f2c92373045a4feeac0082eda41a24a22_1', '8c7c7139039c1e90e41825dd20c9117cbe01e1f71d6255db9b16915f0c74ffeb_1', '028d73b1b17b94ba333b2106ab30684f582919517790fa27a86ae51f0d6c5860_1', '96d20dadea9d4e89cd54c5d24b2cec19938e1c00647aa2c20464ab1b4d4eb868_3', '1eec8a60f2ff4242f1546ee956fa0696af0959f56da56bf21265ddc9eebe520c_3', '2f8d8f44c1919f2b20c0e9388441d1d86c1f7e1cb8143c71a395cd8e7faa7d1b_1', '424981d0a640634db8fd5e5609df9b07834010e19fe051764a13378fbce44ab4_1', '247d9fcb4ba77174228928eaea91728b36e81f03ceed93c480021c41d5c088ad_1', '42f9aacec676361615eb352e6f07add6776b83cef39c66aa83605df9d339dd87_1', 'df996638329485271f69ec4490804b9910949037ec3cb0d500e52b3d772e315e_1']"
-1.0,1977.0,18:00 - 20:00,16,"[57.0, 220.0, 343.0, 244.0, 45.0, 231.0, 113.0, 265.0, 460.0, 130.0, 40.0, 326.0, 141.0, 804.0, 262.0, 335.0]",9.423,3.07,"['6061b9e730151d0629085711a4c6742701415daad0d3288d01a6c4b2ce6b02e9_1', '88a872770be31013adc5502a0b167f2f922af79eba5545defa737bb50acd6fcf_1', '80268079c3bf3d4d138de7936a1bb1325167ba8279d3dd5334bbe2c38f065035_1', '8b788f5fbc75fc3846fbe8f2dae994e43d78eb458d1d5338b4006b82ed918008_1', 'bbe320d9eb8fdb6834f4b3a23f070ccc4633b38061180e132cd6652ac8449def_1', '12d0ad4600671d25ed683e69ea44882f72ab83bb22f8737125cc0282602f94f2_1', 'caea0034ce74be575d8208199393e94d3bdd2819d157c45ce0607eb9e2ef966a_1', '34e39673a121b626389041206830901726235cb997f8a66c79dc1f0102a1ffbe_1', 'df7d2f7a93d8328ed621359ec13c6fa0c244bf7edb7ca5260bb0fa88ab1fad45_1', '3db65facaa7201c903b18a1b65015d64369e682d94948f998614f39d63fdc452_1', '463a32614bffd45177307fc350e5e23f849f26962754cafafd1e3b72c133760f_1', 'fcd162f0eb5a709189d770eafe2296b9ffeb702cca42e2bf5338e0b671232f97_1', '05371ed77c32b5cbb9459af8ef259f446672697122e77c705044014301e65157_1', 'a3807fedfe5a4a9ae40d3b36fb18e0c19cca45652cb710cc5430aaedcb45f510_1', 'a3cbc1a2a60e033d15683e6d4c40eb68af4b2aa6bffcf128248e5647c6121d9d_1', 'e1dd8c4014509140c2d1bd00699d7f6d55121a4be6756f2b26ef1bbe1422a7b6_1']"
-1.0,1977.0,20:00 - 22:00,10,"[179.0, 336.0, 915.0, 312.0, 86.0, 260.0, 260.0, 100.0, 185.0, 522.0]",15.095,3.885,"['de702fd10d4fa23744706d4d96dc730715d1351b42b3b6df12cb13695ab19a91_1', '890f2a83a896752c8cc4e5f0c2f606fa1db116cdd1c072d63a6caba48274b1a8_1', '9f0b9b9eeb14fd0c4bd42e8437c593ca53ba2a33a0a5d28aa83be2478f448efa_1', 'b92b57019c5718075a139fe7cf7f18c8840cd04f86dd55089612797d93227a8a_1', 'fa154147703495106d583e1d1a8aa5c97bf79e8c452560fe4caaedd739615999_1', '0da8c9c220d6765d7e51338097877a092ce22527c8fb1c58e7fd14371210f856_1', '5f66472d1810e48fa0c3178a03635c1eb888a1c3bb42d78ded294435ec0e7cb8_1', '194adc067e1cc29f6ba682f870f1030adca097df9736028517c5529678140ee0_1', 'c61fd3a9761edd09b2092cd652036073b6db1e31269d1eeef35d34be028d680a_1', '55f87e4614b543540b7858d972bdf413bfa97d23f582f3cd42a18afbbf83f4ec_1']"
-1.0,1979.0,16:00 - 18:00,2,"[335.0, 1559.0]",104.04,10.2,"['03469f6154f6ff4e3cc79a98398d7d90dbbb673740624da764db26bb7e7b92ad_3', '20de483a2b5ad849f151415129d02e66dfd76430211c520e03cae73d8d3dcc29_3']"
-1.0,1982.0,12:00 - 14:00,3,"[523.0, 360.0, 200.0]",4.83,2.198,"['940b332ffa7b8f53587ebbd58de9ee230775ca0d9c2a5501d6310beb3c3c1fc5_1', 'a72cf3bc5af59d3d5b4d916fbd2cea0ecb169d220aad5f3c10f5ecf66ba729db_1', '723f47379a4d52dbf7c624001190cd305332d8fd0743d0da48f802eb61cb6af3_1']"
-1.0,1982.0,18:00 - 20:00,3,"[377.0, 428.0, 657.0]",4.119,2.029,"['9572922122ce1aa6fb45a88de0e5ad65c39b051175ba53280f65cc91954ccbe7_3', '942893802e6c96b658abd388f7b3a52da84a5a89c9fe68dbb951ff5a01471875_3', '1ea32ae8374d359ef7f912fdde5faeaed02ad0fa530359aaf828d190387089c3_3']"
-1.0,1984.0,00:00 - 02:00,3,"[119.0, 351.0, 400.0]",4.172,2.043,"['60973ab022f13e14aa342e1fd022313b46cd8819ab61b2d4d17f34988d1cdf49_1', '2b0c94f9656477e4ad5f4beeff9582982699a6f826df68ed8456100f3eebe55c_1', 'f3d752cc39bbc64065be466ba20c54c5a1b8f27c05a62490c6b647cb5a5878fc_1']"
-1.0,1984.0,10:00 - 12:00,3,"[590.0, 751.0, 754.0]",1.63,1.277,"['15969c789e32ed685e70b4369c995b06c1041a1c4a971df23a6c68c1ade9753b_1', '62aa260db80c7dac3ffac8af5d2bfe538c15cd8d92f8dce92ac4a6959e9b726b_1', 'd987a7b362514b326566dfcda20b6b37174cdcd615a66d6282d862ee1515f8c5_1']"
-1.0,1984.0,12:00 - 14:00,3,"[590.0, 165.0, 499.0]",9.274,3.045,"['25021e5364266fa86816ce2bd3134b59f5f2e5042b0e3c83c9aecef275d578c4_1', '7e548f8440ec14f893d67ee5b7d697be3ede3217bac4839014ed894b5e9d9397_1', '9755f2e07b6d49a25a79b790d8bd5b2ccf6a75edc218b3ca4b835fd4b219389a_1']"
-1.0,1984.0,14:00 - 16:00,3,"[1830.0, 457.0, 754.0]",96.639,9.831,"['46cc357b6874760a9706e57d2f2313fd98dfab00b9f0b40be2a6d8a1c706c236_3', 'cbd27e99b0b8cee2ecfcea7e32eba451159564599bbca6f690f0667e6c272e3f_1', '67784f463638fe5b4f90920545295637e662ea1f655a0fa25cab07e7cff8eddd_1']"
-1.0,1984.0,16:00 - 18:00,3,"[210.0, 199.0, 315.0]",0.759,0.871,"['dbd4f1cfc223a2d379de764a4822098d0fce5fa9605c0b06a971490ebc435030_1', '3106e6e66487ce1c2f1fcbb1fe168334fd91c9ae7bbc6e7344e949954a6d861a_1', 'c8f77183892b7f2ba967c1d045d803b7d966cd61241340758d15a557442f4cdd_1']"
-1.0,1984.0,18:00 - 20:00,3,"[435.0, 220.0, 140.0]",4.31,2.076,"['a9be598c737b065d132c2319782916f86d9bd57995e67a7ce5673b73ae58da56_1', '9706cc3a2225ef6f9a8165b29510a3757964d1f68b74eac5285fe55fa6e44731_1', '0b3533d52c7e0392ee14bcec18e0d5623fd90c199d075ce0740dd8509fc97685_1']"
-1.0,1984.0,22:00 - 24:00,2,"[110.0, 90.0]",0.028,0.167,"['f8a2653804a2f95059e343cea79fc5a22217e82130929920a3fa0629c6ce4d41_1', '0b0f15473f31d8559ca9e4c6a15d5f1273de697d0222398c9de54bfda9c797c1_1']"
-1.0,1987.0,08:00 - 10:00,3,"[614.0, 430.0, 235.0]",6.652,2.579,"['e876745f5b3bb789430e0b802b71318ad7bd86a1b406e293b640b0d17c2b53bb_3', '5f3e702a151f9901299847d9f1a573e72906a9d83877924cc54829ee0f50341f_1', 'b487dca7d360f922813fca30c5311b6fbc30d1e23cedeb34d91ba7e53d7bd8c8_1']"
-1.0,1987.0,10:00 - 12:00,4,"[505.0, 300.0, 495.0, 1031.0]",20.46,4.523,"['54c570c0dc33f67ee0afd8abc61fa2342289190891d11554b39914a33ae5dde5_1', 'bf7b49b78ba71058a9c1ed624b07925807653bd3d73a44ad8c28196d7cb47d7a_1', '9c169d4f10b03d402f913ca9964a34a9b4ec0a9db496fa5ed8c6cd4f92fcee42_1', 'e2f3212624acdae8e4c95cd0eb45a3110b5ce7ec4bf4aa6f415ae5bcd8aeb901_3']"
-1.0,1987.0,12:00 - 14:00,6,"[191.0, 180.0, 590.0, 474.0, 581.0, 184.0]",9.556,3.091,"['db6b9bb36cd957526a1c32a229ed618e952b30404db9a820fb8a126570ed37f0_1', 'ddfc833d582b04f4a5bd7c79438a9f1e22a7bf3aaf8eff60d18eb6951ac59e4f_1', 'f7182eb92bb0ca52426aaafb15dbc3e751a9823cf16065e5332d29019eb4b999_3', '4ec2838e5493c46fc45195fa29a7cb704a13204739eabd982bcea04897f8dcc7_1', '423a0a8ec3bb7dfdfce0a82b18e37138a3dd0649fbd22410dde4c8951291de89_1', 'af902a840ed484645ffab13141aac916cab10267932e2e9afa6e613bcaaa960c_1']"
-1.0,1987.0,14:00 - 16:00,6,"[695.0, 900.0, 230.0, 225.0, 290.0, 390.0]",18.083,4.252,"['6bc1c14507862836a1151a0e7e09aa346d6ea86d4814d685c0941debdea65790_1', '5cecdb7c97ac92cf917dec8028bcfb01efde05bfe93e848e142f480707e68c7a_1', 'b92ad9eab91793b29988dcb06a6295cb6869f7db161b1541feeefefc230b6fd4_1', '95421044db1946606e92f80adc0cc29816b9f73025d7c7a4751a36b1b3782f8f_1', '70ad05dae5aa5dc01b0601eeed023939c465828c7c2920be44c9df751578d3e3_1', '8d25ae1125c83fbdd88046cbf6e6a13c93e0d470aa99e567e09500efc5e37e1e_1']"
-1.0,1987.0,16:00 - 18:00,3,"[631.0, 170.0, 160.0]",13.409,3.662,"['4a7ceb247260d16f3208e56f51c90a1c0d657069e43f2d3417b0b36649dc2ac1_1', '52f888029ba615c14b645a381afabdacd89168bfe4e47e6434819b3dfef464c6_1', 'c2fa558ce773b545c0a36742feb6f7dbaabcb4da00742ba4f110394b38676b45_1']"
-1.0,1987.0,18:00 - 20:00,5,"[310.0, 175.0, 181.0, 249.0, 390.0]",1.832,1.354,"['b51d0b64f51aefa69411b394a32c41771aaae176da80912f6debb9f84fe16d92_1', '18a33734cebd6f6799a604841d42326ada9a463cb14fd17146f1577ec471914b_1', '4af660014c5a4f10721ce0c186bec352802a139648b80e08cb161cb25fc1fbb1_1', 'a81cc91b5733c1a3d615e77703d2892d10cf58704209182a00fa74585ad299cf_1', 'f7ebdb3fa2310b36aa1e11680968e1bd48e8c780b0bf689b20e2f5961f5a5463_3']"
-1.0,1987.0,20:00 - 22:00,2,"[155.0, 454.0]",6.208,2.492,"['baa4eaa4bd6b7a45957af638492cd12bb385a7c117f13dbc3c8dbec423315d48_1', '00d973d1a4b95b333871037660172508335d5738cffcdcdfcf24a1521d03779a_1']"
-1.0,1987.0,22:00 - 24:00,2,"[240.0, 138.0]",0.722,0.85,"['a8308a2d3307be70a96468a7702477cd1c06b43e0511a4b92a9a632a1b0a26a5_1', '0badc5687b2b394b12999462b635c3f5633559dcb83429bdce44150a284f973b_1']"
-1.0,1988.0,08:00 - 10:00,2,"[575.0, 1247.0]",31.36,5.6,"['5a18b7713f8c2c48ac1fb584da2fabb02c20c7dc2a32f737fcee25b69af13015_3', '5df7db1fa13be1a2889947a77ddb13619736abd928f8ab4ecd852d5116ddf959_3']"
-1.0,1988.0,10:00 - 12:00,4,"[780.0, 575.0, 1076.0, 475.0]",14.668,3.83,"['57d831dc57284334cc7eeaf5e77438a8d7caedbeb417dd95e420fc873e86f7e2_3', 'e16f01460c4674b289043cc0733a4119cd1cf679d3840d5d673dd32ad6d4bb5e_3', '0f8f7b022c215e73d7413cfce692ca64bb0a8acf774892f99293dc9531c9cc91_3', '9e6e97c38b4bfc6e10b01a36ff4035581946a2bdbbc2e454662031ac4b0228cc_3']"
-1.0,1988.0,12:00 - 14:00,3,"[835.0, 1637.0, 965.0]",34.311,5.858,"['c0a84dfe84bb881f4232e0216f93a4a677e7b347104c8a3de5d130c171ec8051_1', 'a3470922a72f44187b11c4b37389ff6e3135702cab0889e4a9e2bb6a35cc02aa_3', '23c537b1b81935350e0372c93b9a7ffe2b7a416144530df186641e927c30dce5_3']"
-1.0,1988.0,14:00 - 16:00,6,"[276.0, 305.0, 1074.0, 434.0, 365.0, 930.0]",27.805,5.273,"['2718a9f246df306fd4a4ac75637fe7593c741e051295f3e78ae5e9faa6d8101b_1', 'f408b6ae95b5972f16b3b4c36771b2b89e5b26584d81debd0234564ce4767825_3', '341e2b2382893aab5bf96e6c39c9b6c35931d1287997d9d68c7f8232088dce07_3', '0a979fabab670346744d3ef3572fd74ce4f09dd1cf3dfbd0fa4460eb2650f9e1_3', '9a495753f53997cf940e451127ca866e45e1cb693c2ef262c1dff3987742af8c_1', '25a6b780370b1136c6a23e1d0de36120f28cceafd8ee156fdabc2ae3bab0724c_3']"
-1.0,1988.0,16:00 - 18:00,4,"[504.0, 80.0, 260.0, 190.0]",6.724,2.593,"['3940f51a13801513f82f1a11757187184ab0b4e90ae838462b07cf3cd882c593_3', '0df419b7110d273db051f03aa25e989ddb965f7bfca56e83488e0090a2ae60d2_1', '79d90b64dc00a5c28b86184fb16c56f68bface53847a4c552d907ab43687a8a9_1', '7b6c97332ebfd19873a4f36ad75658a3d7f502bfbb6f2c9dde161c82a248ac64_1']"
